Heure,Dimanche,Jeudi,Lundi,Mardi,Mercredi,Samedi,Vendredi
15:40:00,340.3888888888889,228.14285714285714,257.25,214.6904761904762,226.83870967741936,196.77142857142857,201.71428571428572
16:00:00,342.7142857142857,242.8,267.77777777777777,222.21428571428572,236.0344827586207,205.25714285714287,209.54285714285714
16:20:00,354.1142857142857,253.86486486486487,282.05405405405406,235.5,244.13793103448276,204.6764705882353,221.6
16:40:00,357.1388888888889,265.6388888888889,294.02702702702703,251.46341463414635,257.3333333333333,223.75,238.05714285714285
17:00:00,365.3142857142857,282.3333333333333,305.6388888888889,267.75,273.6,220.86111111111111,248.52777777777777
17:20:00,370.9714285714286,293.1081081081081,319.75,281.3658536585366,289.64516129032256,229.77777777777777,261.77777777777777
17:40:00,377.14285714285717,305.97297297297297,337.0,298.15,306.0967741935484,242.45714285714286,279.1142857142857
18:00:00,388.37142857142857,314.6756756756757,348.2162162162162,310.5853658536585,318.96774193548384,258.25714285714287,292.44117647058823
18:20:00,398.74285714285713,324.8918918918919,357.6756756756757,319.1951219512195,331.0967741935484,270.48571428571427,304.65714285714284
18:40:00,409.79411764705884,327.9428571428571,361.7837837837838,324.9268292682927,335.6774193548387,282.3142857142857,313.51428571428573
19:00:00,399.9714285714286,318.97222222222223,362.0,322.0,332.51612903225805,283.77142857142854,311.8484848484849
19:20:00,389.54285714285714,307.1111111111111,355.05555555555554,311.0243902439024,321.4193548387097,279.34285714285716,303.38235294117646
19:40:00,366.22857142857146,264.02777777777777,326.9189189189189,283.8780487804878,290.0967741935484,254.68571428571428,276.6666666666667
20:00:00,334.0882352941176,211.22857142857143,288.8378378378378,236.5,246.74193548387098,210.11111111111111,229.97058823529412
20:20:00,318.6,165.0857142857143,266.27027027027026,193.4878048780488,212.86206896551724,170.22222222222223,180.08823529411765
20:40:00,302.74285714285713,129.36111111111111,245.0,161.575,181.06451612903226,127.13513513513513,135.93939393939394
21:00:00,288.1142857142857,112.02777777777777,236.78378378378378,140.6829268292683,162.25806451612902,109.32432432432432,109.5
21:20:00,285.2,111.0,234.6216216216216,135.17073170731706,153.75,98.48648648648648,96.1470588235294
21:40:00,289.65714285714284,115.65714285714286,245.91666666666666,143.56410256410257,157.9375,98.43243243243244,91.82352941176471
22:00:00,307.2,135.22857142857143,263.94594594594594,159.5121951219512,175.6875,105.51351351351352,99.44117647058823
22:20:00,333.77142857142854,159.52777777777777,292.8918918918919,191.375,204.28125,124.78378378378379,113.0
22:40:00,363.65714285714284,196.62857142857143,331.05555555555554,223.82926829268294,241.0909090909091,152.1081081081081,142.5
23:00:00,392.3142857142857,244.55555555555554,372.5945945945946,266.9024390243902,286.9375,177.02777777777777,172.55882352941177
23:20:00,418.6857142857143,295.6666666666667,404.0,308.4878048780488,330.4848484848485,218.02702702702703,210.91176470588235
23:40:00,446.25714285714287,342.77777777777777,439.7027027027027,356.5853658536585,379.8787878787879,257.39473684210526,254.11764705882354
